id,unidade,curso,ano,modalidade,chamada,nota_1,nota_2_1,nota_2_2,nota_final,nota_redacao,classificacao_carreira,classificacao_curso,redacao
,IQ,Química Integral (Bach e Lic),2021,Escola Pública (EP),Primeira,55,57.5,46.67,550.93,31.0,14,14,
,ECA,Audiovisual,2021,Ampla Concorrência (AC),Primeira,75,65.5,63.33,707.22,34.5,12,12,https://drive.google.com/open?id=1-rh1QiorLczPaQ78eebVCbqcoVF7kgpU
,ICMC,Bacharelado em Ciência da Computação (Integral),2021,Ampla Concorrência (AC),Primeira,76,67.0,65.83,724.26,38.0,40,35,https://drive.google.com/open?id=1FQn7pzge_CGJrobshSUVpY8C1UlqyIBp
,FO,Odontologia,2021,Ampla Concorrência (AC),Primeira,62,68.0,62.0,665.0,38.0,34,31,
,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,84,70.5,92.5,854.44,41.0,9,2,https://drive.google.com/open?id=1RTvZRD0kf_p20LGlbQvEpMvFpwb4rrTn
,EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,76,66.5,59.17,700.37,38.0,43,34,https://drive.google.com/open?id=1PBvDXzuBr1DZotdHNZXbhqlAx1xk8hnA
,FFLCH,Ciências Sociais,2021,Ampla Concorrência (AC),Primeira,68,71.0,67.5,713.52,41.5,5,5,https://drive.google.com/open?id=1DkGPb3bqEO7gBeRwQEbycVzRucWTK1ZD
,ESALQ,Ciências Biológicas,2021,Ampla Concorrência (AC),Primeira,63,54.5,61.67,620.56,38.0,4,4,https://drive.google.com/open?id=18ywTNcSyAxIFjGs56xNPQMsuC3Kd25Jt
,ESALQ,Ciências Biológicas,2021,Ampla Concorrência (AC),Primeira,65,56.5,64.17,642.96,33.0,3,3,https://drive.google.com/open?id=1VvttwYltwandWmG9rtTDo4CR2eYS0ykc
,ESALQ,Ciências Biológicas,2021,Escola Pública (EP),Primeira,48,49.5,50.83,512.22,26.5,5,5,https://drive.google.com/open?id=1dKTgywnfELavWxjEOE7uPyw_MKz0vbU5
,EESC,Engenharia Civil,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,61,57.0,28.0,508.0,35.0,2,2,https://drive.google.com/open?id=1yimD563oWM2pbhyoOMGH-S_3Y6vD03oi
,ICMC,Bacharel de Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,59,40.0,36.0,471.0,27.0,18,13,
,IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,84,67.5,92.5,844.44,40.0,2,2,https://drive.google.com/open?id=12vxgt6jaj2mlS_tI0JKli_yVI9uNQUwP
,FAU,Arquitetura e Urbanismo,2021,Escola Pública (EP),Primeira,73,54.5,66.67,674.26,27.5,5,5,
,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,66,66.5,37.5,591.11,42.0,131,79,https://drive.google.com/open?id=1KnqKSdNU_TVpReEqlwCMZfelYijzWrsI
,Poli,Engenharia de Computação,2021,Ampla Concorrência (AC),Segunda,81,64.0,76.67,768.89,38.0,136,85,https://drive.google.com/open?id=1vzCgxKx_3HYVmRiSVS5NNgojsoQjAeng
,FAU,Arquitetura e Urbanismo,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,54.0,53.33,550.37,33.0,5,5,
,IME,Ciência da Computação,2021,Escola Pública (EP),Primeira,76,55.5,75.83,719.26,36.5,2,2,https://drive.google.com/open?id=16UCdLqAtRfMXUxnfCoiy71i41A3Tllav
,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,73,65.0,80.0,753.7,36.5,187,51,https://drive.google.com/open?id=1n2VfnLp3O6HrYjlTWTfB3rigCmXTJ3SU
,FMVZ,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,72,64.5,61.67,687.22,40.0,31,31,
,IF,Bacharelado em Física,2021,Escola Pública (EP),Primeira,65,45.5,85.83,688.52,28.0,5,1,https://drive.google.com/open?id=1ZTjuS9lvvcpPd_T8NrvxhKdVLSHD2LFU
,IB,Ciências Biológicas,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,53,58.5,44.17,538.52,39.5,5,5,https://drive.google.com/open?id=15kpxwo9wllLqd8hk8BzJz70dpDLHwp5E
,FFLCH,Geografia,2021,Ampla Concorrência (AC),Primeira,52,59.0,39.17,519.81,40.0,69,67,
,IQSC,Química,2021,Ampla Concorrência (AC),Primeira,55,51.0,44.17,520.93,33.0,870,17,https://drive.google.com/open?id=1Uw6ttQiraFj3LqkFoIY291lM6t6P-N5O
,IO,Oceanografia,2021,Escola Pública (EP),Primeira,58,47.0,55.0,554.81,31.0,2,2,
,FAU,Arquitetura e Urbanismo,2021,Ampla Concorrência (AC),Primeira,73,79.5,65.83,754.81,48.5,15,15,https://drive.google.com/open?id=1s4-EYhcuzzP37mMUfylmmsvoQoQqAvmD
,FAU,Arquitetura e Urbanismo,2021,Ampla Concorrência (AC),Primeira,68,69.5,70.83,719.63,41.0,37,37,https://drive.google.com/open?id=1iDed7WHhv-GrNT8JYLcizzFtDXcCzTjO
,IO,Oceanografia,2021,Ampla Concorrência (AC),Primeira,55,65.0,51.67,592.59,35.0,13,13,https://drive.google.com/open?id=1LSj6Et82kULvWBckmHzF_OkrZxcGBiDh
,IO,Oceanografia,2021,Ampla Concorrência (AC),Primeira,60,67.0,51.67,617.78,36.5,8,8,
,Poli,Engenharia de Minas,2021,Escola Pública (EP),Primeira,51,51.5,40.0,493.89,26.5,319,27,
,IO,Oceanografia,2021,Escola Pública (EP),Primeira,52,61.0,49.17,559.81,33.0,1,1,
,Poli,Engenharia Civil,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,73,69.0,53.33,678.15,40.0,2,2,
,FFLCH,Letras (Básico),2021,Ampla Concorrência (AC),Primeira,72,62.0,66.67,695.56,40.0,18,18,
,EESC,Engenharia Elétrica (energia e automação),2021,Ampla Concorrência (AC),Primeira,63,62.0,72.5,681.67,36.5,46,46,https://drive.google.com/open?id=1xx6107-FZuhqaxl21YO2ysKJPdL6EhEK
,Poli,Engenharia Civil,2021,Escola Pública (EP),Primeira,65,57.5,48.33,593.52,39.5,129,40,https://drive.google.com/open?id=1YjROzmqhYrT-qGeIcdlKhfvWMlDY5tIb
,IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,59,56.0,46.0,560.0,38.0,47,44,https://drive.google.com/open?id=1LlK6Unv4i-5ThK_GY0-nRSahlZJqAPHo
,ECA,Com. Social: Editoração,2021,Ampla Concorrência (AC),Primeira,75,63.5,67.5,714.44,35.0,1,1,
,FEARP,Ciências Contábeis,2021,Ampla Concorrência (AC),Primeira,55,61.5,51.67,580.93,33.0,57,22,
,IO,Oceanografia,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,58,49.5,55.83,565.93,26.5,1,1,
,ECA,Com. Social: Editoração,2021,Ampla Concorrência (AC),Primeira,57,58.5,57.5,597.78,35.0,4,4,
,Poli,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,43.0,50.0,502.59,26.5,36,17,
,ECA,Com. Social: Editoração,2021,Escola Pública (EP),Primeira,64,71.0,50.0,640.37,44.0,1,1,
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Primeira,72,58.0,76.67,715.56,36.0,52,23,
,ECA,Com. Social: Editoração,2021,Ampla Concorrência (AC),Primeira,68,55.0,57.0,627.0,26.0,3,3,
,EACH,Biotecnologia,2021,Ampla Concorrência (AC),Primeira,62,57.0,65.83,639.07,36.5,24,24,https://drive.google.com/open?id=1BTQ5QcG0wVyge-3N6ybgV3IjSSyeihWY
,EEL,Engenharia Química,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,35,40.0,11.0,303.52,26.0,16,16,https://drive.google.com/open?id=1dkvHPyd0-9l4stbhJslsRMZPCileRXVg
,IFSC,Física,2021,Ampla Concorrência (AC),Primeira,69,64.5,60.0,670.56,40.0,112,45,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,87,69.5,77.5,812.22,41.5,41,29,https://drive.google.com/open?id=188xQbZDpW2mOZlNqphq9MZZ7rnCShmq5
,ECA,Com. Social: Editoração,2021,Ampla Concorrência (AC),Primeira,53,63.0,45.0,556.3,38.0,66,66,https://drive.google.com/open?id=1iFPB00bXzll0lwQAFYCRyEwmL0up99CA
,FEA,Administração Noturno,2021,Escola Pública (EP),Primeira,57,57.0,49.17,565.0,39.5,61,35,
,FMRP,Informática Biomédica,2021,Ampla Concorrência (AC),Primeira,52,52.5,52.5,542.59,26.5,3,3,
,ECA,Audiovisual,2021,Escola Pública (EP),Primeira,62,61.5,62.5,642.96,36.5,6,6,https://drive.google.com/open?id=1cxq8LzuIGI5hmuAjRTW0SFnIuooxQHb8
,FEA,Economia Noturno,2021,Ampla Concorrência (AC),Segunda,71,63.0,60.83,675.74,37.5,127,115,https://drive.google.com/open?id=1LIWP51JR0bgvNZ64mMLAZ3fnCHsvBSx0
,FEA,Administração Diurno,2021,Ampla Concorrência (AC),Primeira,60,75.5,58.33,668.33,43.5,151,98,https://drive.google.com/open?id=1o90I_XfAaHl8hMN_NRWxU7e206s92p2E
,Poli,Engenharia de Materiais ou Metalúrgica,2021,Escola Pública (EP),Primeira,61,53.5,55.83,590.37,26.5,132,33,
,ESALQ,Engenharia Florestal,2021,Escola Pública (EP),Primeira,47,57.5,39.17,496.3,34.5,7,7,https://drive.google.com/open?id=1hB8YqFONqHoO0OhocOpBGKNSO3pDnMhQ
,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Segunda,65,54.0,52.5,595.74,30.0,128,66,https://drive.google.com/open?id=1EJeoSsi9RW_nUPqn5UOx8wzWAvo5pOe8
,FCF,Farmácia Bioquímica,2021,Ampla Concorrência (AC),Primeira,80,67.0,80.83,789.07,41.5,2,2,
,FE,Pedagogia (Noturno),2021,Escola Pública (EP),Primeira,54,58.0,50.83,562.78,38.0,3,3,
,FE USP,Pedagogia (noturno),2021,Ampla Concorrência (AC),Primeira,57,55.0,37.5,519.44,36.0,45,45,
,ESALQ,Engenharia Florestal,2021,Escola Pública (EP),Segunda,48,45.67,31.67,435.56,27.67,11,11,
,FE,Pedagogia- noturno,2021,Ampla Concorrência (AC),Primeira,44,48.0,50.0,489.63,21.5,75,74,
,FE,Pedagogia (Vespertino),2021,Ampla Concorrência (AC),Primeira,67,54.5,53.33,607.59,28.0,5,4,
,FE,Pedagogia (Noturno),2021,Ampla Concorrência (AC),Primeira,55,52.5,41.67,517.59,40.0,46,46,https://drive.google.com/open?id=1fiC6Ojq2EjOEkdOB4FZRgLfA39CagYfR
,FAU,Arquitetura e Urbanismo,2021,Ampla Concorrência (AC),Primeira,75,61.5,70.0,716.11,31.5,38,38,
,ECA,Artes Cênicas,2021,Ampla Concorrência (AC),Primeira,67,61.0,52.0,763.89,33.0,3,3,
,ECA,Artes Cênicas,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,49,49.5,36.67,673.22,29.5,2,2,
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,70,57.5,95.0,767.59,33.5,141,93,
,FFCLRP,PSICOLOGIA,2021,Ampla Concorrência (AC),Primeira,73,64.5,75.83,738.15,37.0,3,3,https://drive.google.com/open?id=11yNarSwkHkMMfc4ela13mBRCLOV0VBJ_
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,76,57.5,81.67,745.37,29.5,64,63,
,Poli,Engenharia de Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,60,57.5,40.0,547.22,30.0,19,13,https://drive.google.com/open?id=14PQB2SG72iHw1G_vlUOARWj3IniISAgm
,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,60,60.0,42.5,563.89,33.0,173,108,https://drive.google.com/open?id=13o3mIOxfPVVgPxpkwjXSgWgDSkDDmBOh
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,79,63.5,82.5,779.26,35.0,101,65,
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,82,69.5,86.67,824.26,38.5,30,23,https://drive.google.com/open?id=1IY2qj4isK06UbrGpnZbnztv1V7C-tpwE
,EEL,Engenharia  Física,2021,Ampla Concorrência (AC),Primeira,76,48.0,59.0,635.0,30.0,12,12,https://drive.google.com/open?id=1184H7j7GUQVWlHUFUCspkGW4RfGjTEtO
,Poli,Engenharia de Computação,2021,Escola Pública (EP),Primeira,68,60.5,59.17,650.74,35.0,57,36,
,FFCLRP,Música,2021,Escola Pública (EP),Primeira,51,53.5,51.67,683.67,28.0,1,1,
,ECA,Audiovisual,2021,Escola Pública (EP),Primeira,73,67.0,63.33,704.81,33.0,1,1,https://drive.google.com/open?id=1dnIXyRJs0EhjR4P3Gau3phBOBJay3-xX
,IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,74,53.5,55.83,638.52,29.5,158,36,https://drive.google.com/open?id=1x1_36CmgSZ18o8XjflcXA5DZBc08GzlY
,FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,58,64.0,54.0,608.0,35.0,28,27,https://drive.google.com/open?id=1SG0iQDMRkdCmJQNYntn7pDHT1YfKceJc
,Poli,Engenharia Civil,2021,Escola Pública (EP),Primeira,53,51.0,54.17,546.85,27.0,208,63,
,FMRP,Medicina,2021,Ampla Concorrência (AC),Primeira,89,63.5,92.5,849.63,38.0,25,25,https://drive.google.com/open?id=1H5PIc_FGpAW6QA6aLo3gFvhZiUooLXyP
,Poli,Engenharia Civil,2021,Escola Pública (EP),Primeira,58,57.0,45.0,552.04,34.5,194,59,
,EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,73,70.0,58.33,698.15,46.5,46,41,https://drive.google.com/open?id=1S1FC0SzatXjxknDBMQdt3stpmvCKebvU
,FFCLRP,Psicologia,2021,Ampla Concorrência (AC),Primeira,64,61.0,67.5,665.37,32.0,19,19,https://drive.google.com/open?id=1fIq27ar-nV6hKCaNm_ZaY8hnsTWMR8xB
,EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,69,59.0,70.0,585.56,35.0,60,54,
,FMRP,Medicina,2021,Ampla Concorrência (AC),Primeira,86,71.0,86.0,841.0,39.0,3535,3535,https://drive.google.com/open?id=1k3cM_CfJOsGx9f044HeaNfz1xG9BCp2t
,FMRP,Medicina,2021,Escola Pública (EP),Primeira,78,71.0,80.0,792.0,43.0,11,11,
,FMRP,Medicina,2021,Ampla Concorrência (AC),Primeira,84,74.5,85.83,845.56,41.5,30,30,https://drive.google.com/open?id=1D9iNKgWz_VBx4mPIWTBUIn2qds6-oTa7
,FMRP,Medicina,2021,Ampla Concorrência (AC),Primeira,84,71.5,86.67,838.33,43.5,44,44,https://drive.google.com/open?id=1KEhwnxMDWf0FUZAcjwQvFwGciHFthc5s
,Poli,Engenharia Civil,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,46,50.0,51.67,509.26,28.5,33,14,https://drive.google.com/open?id=1CCW5lZckZgDoEIe0CZ7Qi4K8bhzq0ihV
,EESC,Engenharia de Computação,2021,Ampla Concorrência (AC),Primeira,79,63.5,69.5,731.0,36.0,18,18,https://drive.google.com/open?id=1GPKHIPUdz7QcQXR9p1gU1hm8xb7zDx4n
,IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,72,57.0,66.67,678.89,35.0,7,6,https://drive.google.com/open?id=1f5wGbm9z3mGoYGrqesKXjyUKrlWsNiih
,FFCLRP,Psicologia,2021,Ampla Concorrência (AC),Primeira,74,73.0,75.83,770.19,38.5,2,2,
,EE,Enfermagem (integral),2021,Escola Pública (EP),Primeira,50,57.5,52.5,551.85,33.0,9,9,
,FFCLRP,Psicologia,2021,Escola Pública (EP),Primeira,56,67.0,58.33,625.19,41.0,6,6,https://drive.google.com/open?id=11ChVBFvJe3wvMwzJyRyN0cghJuMZb3-b
,FMRP,Medicina,2021,Escola Pública (EP),Primeira,80,60.0,90.0,797.0,37.0,10,10,https://drive.google.com/open?id=1quZ8kpNrsvP6T6azDh3XiuDLy21LxL5j
,EACH,Sistemas de Informação,2021,Escola Pública (EP),Primeira,59,66.5,41.67,579.07,43.0,43,19,https://drive.google.com/open?id=1EQi2HWcRUJCmszr1FH9DHvCkbiAE4xFC
,FFCLRP,Psicologia,2021,Ampla Concorrência (AC),Primeira,80,71.5,60.0,734.63,38.5,5,5,
,FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,67,55.5,42.5,574.81,33.0,62,45,https://drive.google.com/open?id=191v7vR8jNOfEPhLsTlpeakWsR7uCxmfn
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,81,77.5,80.83,827.78,43.0,1,1,
,Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Primeira,73,54.5,79.17,715.93,28.5,397,33,https://drive.google.com/open?id=1nBkGONz1yXI3EdAMn4O0CpnyPfbHOSk_
,FFLCH,Filosofia,2021,Ampla Concorrência (AC),Primeira,72,77.0,56.67,712.22,46.5,1,1,https://drive.google.com/open?id=1_lO6XQ5fFgdvXNOh2H2z_ztEOqt3Fk54
,EE,Enfermagem (integral),2021,Escola Pública (EP),Primeira,53,47.5,52.5,529.63,25.0,14,14,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,78,66.0,80.0,775.56,36.5,117,65,https://drive.google.com/open?id=1EKOCTJodlnKpBhOtYAZ4LMr3Z6OdwtKy
,FFLCH,Letras (Básico),2021,Ampla Concorrência (AC),Primeira,44,59.5,56.57,550.19,35.0,224,222,
,FSP,Nutrição,2021,Escola Pública (EP),Primeira,53,61.0,43.33,544.07,33.0,520,32,
,IB,Ciências Biológicas,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,42,55.0,45.83,491.67,30.0,9,8,
,FMVZ,Medicina Veterinária,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,54.0,36.0,494.0,34.0,4,4,
,FAU,Arquitetura e Urbanismo,2021,Escola Pública (EP),Primeira,66,64.0,56.0,648.0,40.0,7,7,
,Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Primeira,73,60.0,70.83,706.48,33.5,455,43,
,FFLCH,Letras (Básico),2021,Ampla Concorrência (AC),Primeira,51,59.5,50.83,556.67,32.0,210,208,https://drive.google.com/open?id=1bzv7nvZXiDezyv0Qr5JsfqD_Z4ZH4qY3
,EEUSP,Enfermagem (integral),2021,Escola Pública (EP),Primeira,48,57.5,47.5,527.78,35.0,15,15,https://drive.google.com/open?id=1_8Yssk9Od0oH0lKbSb3ix3_0Ah6I6B4T
,EACH,Têxtil e Moda,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,57,68.5,25.0,522.78,38.5,1,1,
,IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,70,46.83,45.83,568.15,35.33,9,9,https://drive.google.com/open?id=12h07_bYKlDGIHz9gPhIrb5AEroKB3H-4
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,72,65.0,73.33,727.78,31.5,109,108,https://drive.google.com/open?id=1GYJlQummHlpokwajiRtCoBMcv935N-B2
,FEA,Economia Diurno,2021,Escola Pública (EP),Primeira,64,60.5,61.67,644.26,35.0,15,15,https://drive.google.com/open?id=119p_X-Tzx0cwTj2722YUcePhKRT854BR
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Segunda,64,60.0,52.5,612.04,39.5,200,98,https://drive.google.com/open?id=1ZQojayhiFg_hV3-PtcWxkktjuglf0Aio
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,73,74.0,74.17,764.26,38.0,31,31,
,EESC,Engenharia Elétrica (eletrônica),2021,Ampla Concorrência (AC),Primeira,72,64.5,64.17,695.56,38.0,36,36,https://drive.google.com/open?id=1XXbQPoyX6H1F7pP3VxG26ravrj5C0awK
,IME,Matemática Aplicada e Computacional (Bach),2021,Escola Pública (EP),Primeira,56,49.67,35.0,489.63,30.67,63,34,
,IME,Ciência da Computação,2021,Ampla Concorrência (AC),Primeira,85,81.83,85.83,873.7,43.33,1,1,
,IME,Matemática Aplicada (Bach),2019,Escola Pública (EP),Primeira,55,61.0,45.83,559.81,26.5,22,11,
,IME,Matemática Aplicada e Computacional (Bach),2021,Ampla Concorrência (AC),Primeira,66,57.5,68.33,663.89,32.0,126,42,
,FFLCH,História,2021,Escola Pública (EP),Primeira,51,66.0,55.0,592.22,37.0,15,15,
,ICMC,Bacharelado e Licenciatura em Matemática (Integral),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,59,46.5,37.5,498.52,31.5,10,2,
,ICMC,Bacharelado em Matemática Aplicada e Computação Científica (Diurno),2021,Ampla Concorrência (AC),Primeira,70,63.0,60.0,669.26,34.5,114,16,
,Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Segunda,71,68.5,65.83,710.74,41.0,425,126,https://drive.google.com/open?id=1-lDyOCK2jvCr_oFqLeVjjzdWN3hkCttN
,FFLCH,História,2021,Ampla Concorrência (AC),Primeira,65,59.5,58.33,633.52,37.0,57,55,
,ECA,Com. Social: Publicidade e Propaganda,2021,"Pretos, Pardos e Indígenas (PPI)",Segunda,48,54.5,40.83,495.56,36.5,6,6,https://drive.google.com/open?id=1bkEKODafKexeeeNrSNIuuiZW9Vas4ZnO
,FM,Medicina,2021,Ampla Concorrência (AC),Primeira,87,73.0,95.0,882.22,48.0,15,15,https://drive.google.com/open?id=1WlGcL1idQE3orUqAyEzzkEcTz_N13AyQ
,FZEA,Medicina Veterinária,2021,Ampla Concorrência (AC),Primeira,67,59.0,75.83,697.59,33.0,1,1,
,FMRP,Medicina,2021,Ampla Concorrência (AC),Segunda,87,67.5,86.67,836.11,39.5,51,51,https://drive.google.com/open?id=1UgMuJlNSdfgj3dsbNRu5RO-GAukq35a0
,IQ,Química Noturno (Bach e Lic),2021,Ampla Concorrência (AC),Primeira,60,55.0,52.0,582.0,30.0,39,36,
,EESC,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,75,71.0,57.5,706.11,41.5,40,39,https://drive.google.com/open?id=144mm0kzIP_DKEqAxmjg5A9wZtYSSPbXG
,FEA,Economia Diurno,2021,Ampla Concorrência (AC),Segunda,75,61.0,64.17,695.0,38.0,78,66,https://drive.google.com/open?id=1VBhB8MkhXNsIyTabasmrsDApLeFi9UBY
,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,85,68.0,88.33,835.93,35.0,19,5,
,FEA,Administração Noturno,2021,Ampla Concorrência (AC),Segunda,74,58.0,52.5,642.41,29.5,245,166,
,IME,Matemática Aplicada (Bach),2021,Escola Pública (EP),Segunda,47,42.5,45.83,468.52,28.5,77,32,
,FCF,Farmácia Bioquímica,2021,Escola Pública (EP),Primeira,63,59.5,38.33,559.44,33.0,21,21,
,ECA,Com. Social: Publicidade e Propaganda,2020,Ampla Concorrência (AC),Primeira,66,52.0,48.33,578.89,26.5,22,22,
,FAU,Arquitetura e Urbanismo,2021,Escola Pública (EP),Primeira,57,67.0,45.83,587.22,38.0,30,30,
,FAU,Arquitetura e Urbanismo,2021,Escola Pública (EP),Primeira,68,63.5,52.5,638.52,36.5,9,9,https://drive.google.com/open?id=1dRTJqXPbP1YWIzmCbwTj_NnUzXJpwpWf
,FEA,Economia Noturno,2021,Ampla Concorrência (AC),Primeira,76,56.0,65.0,684.81,33.0,97,86,https://drive.google.com/open?id=1yhA2CU6ic6eS54TCqu1K_9ZpNehFXYOu
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Segunda,75,64.0,72.5,732.78,33.5,294,191,
,Poli,"Engenharia de Materiais, Metalúrgica ou Nuclear",2021,Ampla Concorrência (AC),Segunda,71,55.5,82.5,722.96,27.5,347,93,
,IME,Matemática (Bach),2021,Escola Pública (EP),Primeira,54,42.0,43.0,484.0,23.0,66,28,
,IME,Matemática (Bach),2021,Ampla Concorrência (AC),Primeira,67,66.5,79.17,733.7,36.5,41,21,https://drive.google.com/open?id=14jutAH9UfI5KuPcEnxzxcl3AlJhkv4D5
,IME,Matemática Aplicada (Bach),2021,Ampla Concorrência (AC),Primeira,77,71.0,64.17,735.74,38.5,36,14,
,IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,63,56.5,45.83,574.44,31.0,3,3,https://drive.google.com/open?id=1fsLnJTyihD-9aNfaRrMsZYfDlIsPNGEi
,IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,74,47.0,51.67,602.96,23.0,209,52,
,IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,63,53.0,51.67,582.22,30.0,2,2,https://drive.google.com/open?id=1oNMNr5u6rJuVLcIc9x3yqYvgqbnaf-qr
,IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,52,49.5,29.17,454.81,25.0,10,10,
,IME,Estatística (Bach),2021,Escola Pública (EP),Primeira,73,64.0,65.83,703.15,34.5,4,4,
,IME,Matemática (Bach),2021,Escola Pública (EP),Primeira,65,48.5,26.67,491.3,27.0,62,26,
,IME,Matemática (Lic),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,34,35.5,15.0,294.26,25.0,11,10,https://drive.google.com/open?id=1aP559p8U4pmGTr5_K1a8mVjw_PmGNJ4t
,Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Segunda,74,64.5,65.83,708.52,38.0,443,67,
,IME,Matemática (Lic),2021,Ampla Concorrência (AC),Primeira,57,50.5,82.5,654.44,30.0,10,9,
,IME,Matemática Aplicada (Bach),2021,Ampla Concorrência (AC),Primeira,73,64.0,56.67,672.59,39.5,110,30,https://drive.google.com/open?id=1xgJfHKSapwCKdKhYKEOip7HmofNg26us
,FEA,Ciências Atuariais,2021,Ampla Concorrência (AC),Segunda,57,67.0,52.5,609.44,40.0,414,81,https://drive.google.com/open?id=1PctjGH6IPFan9fLgjGQ7wQpxsVKdJMSn
,EESC,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,63,55.5,60.83,621.11,37.0,12,12,https://drive.google.com/open?id=1ui-tS5Ln3aRSrkOk6EaM0aDwi8XOY7nM
,IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,80,63.5,74.17,755.19,32.0,23,7,https://drive.google.com/open?id=1w0O3NqbP9p75q2UIYipZjYhzWMlcdAXs
,FCFRP,Farmácia Bioquímica,2021,Escola Pública (EP),Primeira,55,68.0,50.83,599.81,39.5,4,4,
,IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,80,54.0,75.0,726.3,30.0,49,14,https://drive.google.com/open?id=16EMHJssII9D1NwZ0sN00IS01UfxB7kQ1
,IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,62,51.0,65.0,616.3,30.0,189,46,https://drive.google.com/open?id=1Z8uvna2P0OMzuOJME7Z3nKxCKFLBs6ck
,IME,Estatística (Bach),2021,Ampla Concorrência (AC),Primeira,66,66.0,56.67,653.33,39.0,135,33,https://drive.google.com/open?id=19GjIGDBv1PNlJJTG2bop9mHI0TIJRnr4
,EACH,obstetrícia,2021,Ampla Concorrência (AC),Segunda,50,52.0,45.0,508.52,31.5,26,26,
,IME,Matemática (Lic),2021,Ampla Concorrência (AC),Segunda,63,54.0,25.0,496.67,31.5,79,72,
,FCF,Farmácia Bioquímica,2021,Ampla Concorrência (AC),Primeira,73,65.0,80.0,753.7,38.0,6,6,https://drive.google.com/open?id=1Ttip0JouVspqMWDuyzF_IW6uOgIOAjyo
,ICMC,Matemática-Bacharel e Licenciatura-Integral,2021,Ampla Concorrência (AC),Primeira,68,49.5,50.83,586.3,28.0,235,21,
,FO,Odontologia,2021,Ampla Concorrência (AC),Segunda,61,61.5,63.33,642.04,36.5,50,45,
,FE,Pedagogia vespertino,2021,Ampla Concorrência (AC),Primeira,62,66.5,50.0,617.96,43.0,4,3,
